,Name,Date,Market_Cap,Market_Cap_Change,Rank,Rank_Change
3999,Aeternity,2017-11-17,94854400,1.272872087138675,52.0,1.0
3998,Aeternity,2017-11-18,99363800,4.7540230078942045,49.0,3.0
3997,Aeternity,2017-11-19,118596000,19.355338664584085,48.0,1.0
3996,Aeternity,2017-11-20,123235000,3.91159904212621,48.0,0.0
3995,Aeternity,2017-11-21,129930000,5.432709863269363,49.0,-1.0
3994,Aeternity,2017-11-22,140363000,8.029708304471638,47.0,2.0
3993,Aeternity,2017-11-23,169016000,20.413499283999347,42.0,5.0
3992,Aeternity,2017-11-24,183800000,8.747100866190182,39.0,3.0
3991,Aeternity,2017-11-25,136248000,-25.871599564744287,47.0,-8.0
3871,Aeternity,2017-11-26,137950000,1.2491926486994305,48.0,-1.0
3870,Aeternity,2017-11-27,132850000,-3.6969916636462488,49.0,-1.0
3869,Aeternity,2017-11-28,129713000,-2.361309747835905,51.0,-2.0
3868,Aeternity,2017-11-29,126926000,-2.1485895785310647,51.0,0.0
3867,Aeternity,2017-11-30,123836000,-2.434489387517136,51.0,0.0
3866,Aeternity,2017-12-01,125776000,1.5665880680900544,51.0,0.0
3865,Aeternity,2017-12-02,128370000,2.0623966416486454,51.0,0.0
3864,Aeternity,2017-12-03,135097000,5.2403209472618215,52.0,-1.0
3863,Aeternity,2017-12-04,142975000,5.8313656113755306,50.0,2.0
3862,Aeternity,2017-12-05,139400000,-2.5004371393600278,56.0,-6.0
3861,Aeternity,2017-12-06,137379000,-1.4497847919655666,55.0,1.0
3860,Aeternity,2017-12-07,142514000,3.737834749124684,57.0,-2.0
3859,Aeternity,2017-12-08,142960000,0.3129517100074379,54.0,3.0
3722,Aeternity,2017-12-09,148798000,4.083659764969222,55.0,-1.0
3721,Aeternity,2017-12-10,145709000,-2.0759687630210086,55.0,0.0
3720,Aeternity,2017-12-11,135139000,-7.254184710621855,56.0,-1.0
3719,Aeternity,2017-12-12,150408000,11.298736856125915,58.0,-2.0
3718,Aeternity,2017-12-13,153757000,2.2266102866868787,59.0,-1.0
3717,Aeternity,2017-12-14,148863000,-3.182944516347223,62.0,-3.0
3716,Aeternity,2017-12-15,186111000,25.02166421474779,60.0,2.0
3715,Aeternity,2017-12-16,293661000,57.78809420184729,42.0,18.0
3714,Aeternity,2017-12-17,274350000,-6.5759498196900505,49.0,-7.0
3713,Aeternity,2017-12-18,295018000,7.533442682704575,53.0,-4.0
3712,Aeternity,2017-12-19,311603000,5.621690879878516,56.0,-3.0
3577,Aeternity,2017-12-20,366001000,17.45746992166314,51.0,5.0
3576,Aeternity,2017-12-21,350384000,-4.266928232436523,53.0,-2.0
3575,Aeternity,2017-12-22,347257000,-0.8924494269144709,54.0,-1.0
3574,Aeternity,2017-12-23,281914000,-18.816899299366174,56.0,-2.0
3573,Aeternity,2017-12-24,310633000,10.187149272473166,55.0,1.0
3572,Aeternity,2017-12-25,292653000,-5.788180908016856,58.0,-3.0
3571,Aeternity,2017-12-26,322658000,10.252756677703628,58.0,0.0
3570,Aeternity,2017-12-27,336983000,4.439685363449844,56.0,2.0
3569,Aeternity,2017-12-28,346002000,2.6763961386776187,54.0,2.0
3568,Aeternity,2017-12-29,310888000,-10.148496251466755,57.0,-3.0
3567,Aeternity,2017-12-30,310191000,-0.22419649520084403,58.0,-1.0
3395,Aeternity,2017-12-31,284680000,-8.224287616339609,60.0,-2.0
3394,Aeternity,2018-01-01,308110000,8.230293663060278,62.0,-2.0
3393,Aeternity,2018-01-02,303743000,-1.417350946090682,61.0,1.0
3392,Aeternity,2018-01-03,321289000,5.776594028504361,65.0,-4.0
3391,Aeternity,2018-01-04,357050000,11.13047754513849,67.0,-2.0
3390,Aeternity,2018-01-05,420466000,17.761097885450216,62.0,5.0
3389,Aeternity,2018-01-06,493696000,17.41639038590516,57.0,5.0
3388,Aeternity,2018-01-07,571345000,15.72809988332901,57.0,0.0
3387,Aeternity,2018-01-08,619498000,8.42800759611093,58.0,-1.0
3386,Aeternity,2018-01-09,568113000,-8.294619191668092,58.0,0.0
3236,Aeternity,2018-01-10,577837000,1.7116313127846043,61.0,-3.0
3235,Aeternity,2018-01-11,530777000,-8.144165223064634,62.0,-1.0
3234,Aeternity,2018-01-12,482058000,-9.178807672525373,64.0,-2.0
3233,Aeternity,2018-01-13,518015000,7.4590609428740935,62.0,2.0
3232,Aeternity,2018-01-14,550256000,6.2239510438886905,61.0,1.0
3231,Aeternity,2018-01-15,495810000,-9.894667209444332,64.0,-3.0
3230,Aeternity,2018-01-16,457044000,-7.818720880982634,64.0,0.0
3229,Aeternity,2018-01-17,339042000,-25.818520755113294,63.0,1.0
3228,Aeternity,2018-01-18,365453000,7.78989033807021,63.0,0.0
3227,Aeternity,2018-01-19,351992000,-3.6833737854115305,67.0,-4.0
3226,Aeternity,2018-01-20,358395000,1.8190754335325803,69.0,-2.0
3064,Aeternity,2018-01-21,418980000,16.904532708324613,68.0,1.0
3063,Aeternity,2018-01-22,351300000,-16.153515680939424,69.0,-1.0
3062,Aeternity,2018-01-23,348036000,-0.9291204099060633,67.0,2.0
3061,Aeternity,2018-01-24,356573000,2.4529071705225896,65.0,2.0
3060,Aeternity,2018-01-25,431628000,21.048985761681337,62.0,3.0
3059,Aeternity,2018-01-26,504149000,16.8017366806602,56.0,6.0
3058,Aeternity,2018-01-27,567729000,12.611351009324625,50.0,6.0
3057,Aeternity,2018-01-28,668684000,17.78225174334938,46.0,4.0
3056,Aeternity,2018-01-29,752910000,12.595785154123623,44.0,2.0
3055,Aeternity,2018-01-30,707663000,-6.009616023163459,45.0,-1.0
3054,Aeternity,2018-01-31,567460000,-19.812113958197617,48.0,-3.0
3053,Aeternity,2018-02-01,696379000,22.7186057167025,43.0,5.0
3052,Aeternity,2018-02-02,627518000,-9.888437187221326,42.0,1.0
2859,Aeternity,2018-02-03,606924000,-3.2818182107923595,42.0,0.0
2858,Aeternity,2018-02-04,665608000,9.669085420909372,41.0,1.0
2857,Aeternity,2018-02-05,584646000,-12.163615821925216,37.0,4.0
2856,Aeternity,2018-02-06,494438000,-15.429507770514123,36.0,1.0
2855,Aeternity,2018-02-07,554151000,12.076943924212944,37.0,-1.0
2854,Aeternity,2018-02-08,600526000,8.36865764024607,33.0,4.0
2853,Aeternity,2018-02-09,669202000,11.435974462387973,33.0,0.0
2852,Aeternity,2018-02-10,678378000,1.3711853819922835,34.0,-1.0
2851,Aeternity,2018-02-11,643255000,-5.177496911751265,35.0,-1.0
2850,Aeternity,2018-02-12,585744000,-8.940622303752011,35.0,0.0
2849,Aeternity,2018-02-13,610495000,4.225566117621351,36.0,-1.0
2848,Aeternity,2018-02-14,565753000,-7.328806951735886,37.0,-1.0
2847,Aeternity,2018-02-15,614007000,8.529163787023666,39.0,-2.0
2846,Aeternity,2018-02-16,597396000,-2.7053437501526854,42.0,-3.0
2644,Aeternity,2018-02-17,608262000,1.8188939999598257,41.0,1.0
2643,Aeternity,2018-02-18,625385000,2.8150698218859636,41.0,0.0
2642,Aeternity,2018-02-19,596454000,-4.626110316045316,40.0,1.0
2641,Aeternity,2018-02-20,633407000,6.195448433575766,38.0,2.0
2640,Aeternity,2018-02-21,592488000,-6.460143320171706,39.0,-1.0
2639,Aeternity,2018-02-22,544959000,-8.021934621460689,39.0,0.0
2638,Aeternity,2018-02-23,521525000,-4.300140010532902,39.0,0.0
2637,Aeternity,2018-02-24,536128000,2.800057523608648,39.0,0.0
2636,Aeternity,2018-02-25,516912000,-3.5842186940432135,40.0,-1.0
2635,Aeternity,2018-02-26,502723000,-2.7449546537902,40.0,0.0
2634,Aeternity,2018-02-27,521511000,3.737246953093453,41.0,-1.0
2633,Aeternity,2018-02-28,566617000,8.649098484979225,39.0,2.0
2632,Aeternity,2018-03-01,530770000,-6.3264956752091805,39.0,0.0
2631,Aeternity,2018-03-02,551296000,3.8672117866495848,39.0,0.0
2386,Aeternity,2018-03-03,547408000,-0.7052472718829812,39.0,0.0
2385,Aeternity,2018-03-04,535297000,-2.2124265630023676,40.0,-1.0
2384,Aeternity,2018-03-05,541309000,1.1231148315794783,40.0,0.0
2383,Aeternity,2018-03-06,537248000,-0.7502184519378026,40.0,0.0
2382,Aeternity,2018-03-07,493871000,-8.073924891297873,41.0,-1.0
2381,Aeternity,2018-03-08,436105000,-11.696576636409104,41.0,0.0
2380,Aeternity,2018-03-09,431191000,-1.1267928595177767,38.0,3.0
2379,Aeternity,2018-03-10,436661000,1.2685793534651697,39.0,-1.0
2378,Aeternity,2018-03-11,412298000,-5.57938538133701,40.0,-1.0
2377,Aeternity,2018-03-12,429004000,4.051923608651994,40.0,0.0
2376,Aeternity,2018-03-13,411817000,-4.006256351922127,40.0,0.0
2375,Aeternity,2018-03-14,400964000,-2.6353938764062677,41.0,-1.0
2127,Aeternity,2018-03-15,367515000,-8.342145429514868,39.0,2.0
2126,Aeternity,2018-03-16,376334000,2.39962994707699,40.0,-1.0
2125,Aeternity,2018-03-17,376337000,0.0007971642211439839,39.0,1.0
2124,Aeternity,2018-03-18,348161000,-7.486906682042956,37.0,2.0
2123,Aeternity,2018-03-19,322719000,-7.307538753622605,41.0,-4.0
2122,Aeternity,2018-03-20,372726000,15.495523969769366,39.0,2.0
2121,Aeternity,2018-03-21,386627000,3.7295493204123136,40.0,-1.0
2120,Aeternity,2018-03-22,407181000,5.316235027558862,38.0,2.0
2119,Aeternity,2018-03-23,391208000,-3.922825475648422,38.0,0.0
2118,Aeternity,2018-03-24,395911000,1.2021737796773073,39.0,-1.0
1855,Aeternity,2018-03-25,385926000,-2.5220314666680137,39.0,0.0
1854,Aeternity,2018-03-26,383482000,-0.6332820281608391,40.0,-1.0
1853,Aeternity,2018-03-27,373786000,-2.5284107207117934,40.0,0.0
1852,Aeternity,2018-03-28,367516000,-1.6774304013526458,38.0,2.0
1851,Aeternity,2018-03-29,382719000,4.136690647482014,37.0,1.0
1850,Aeternity,2018-03-30,332073000,-13.233207653657123,38.0,-1.0
1849,Aeternity,2018-03-31,359051000,8.124117287463902,33.0,5.0
1848,Aeternity,2018-04-01,369541000,2.9215905261369555,32.0,1.0
1847,Aeternity,2018-04-02,344754000,-6.70751012742835,34.0,-2.0
1846,Aeternity,2018-04-03,344492000,-0.0759962175928343,36.0,-2.0
1845,Aeternity,2018-04-04,350537000,1.754757730223053,38.0,-2.0
1844,Aeternity,2018-04-05,332265000,-5.212573850977216,38.0,0.0
1843,Aeternity,2018-04-06,326284000,-1.8000692218560488,38.0,0.0
1842,Aeternity,2018-04-07,317618000,-2.6559684201493177,39.0,-1.0
1590,Aeternity,2018-04-08,324679000,2.2231107808751394,40.0,-1.0
1589,Aeternity,2018-04-09,325325000,0.19896574770773595,41.0,-1.0
1588,Aeternity,2018-04-10,309250000,-4.941212633520326,43.0,-2.0
1587,Aeternity,2018-04-11,315834000,2.1290218270008086,43.0,0.0
1586,Aeternity,2018-04-12,342308000,8.382251435880875,43.0,0.0
1585,Aeternity,2018-04-13,391072000,14.245650116269559,44.0,-1.0
1584,Aeternity,2018-04-14,391367000,0.07543367973160953,46.0,-2.0
1583,Aeternity,2018-04-15,401733000,2.648664808223483,45.0,1.0
1582,Aeternity,2018-04-16,425268000,5.858368617962677,45.0,0.0
1581,Aeternity,2018-04-17,415396000,-2.3213597072904615,45.0,0.0
1335,Aeternity,2018-04-18,402400000,-3.1285809203747754,46.0,-1.0
1334,Aeternity,2018-04-19,433403000,7.704522862823062,45.0,1.0
1333,Aeternity,2018-04-20,464487000,7.172077719812737,45.0,0.0
1332,Aeternity,2018-04-21,479782000,3.2928801021341823,46.0,-1.0
1331,Aeternity,2018-04-22,461449000,-3.821110420982863,47.0,-1.0
1330,Aeternity,2018-04-23,539758000,16.970239398069992,42.0,5.0
1329,Aeternity,2018-04-24,543272000,0.6510324997498879,42.0,0.0
1328,Aeternity,2018-04-25,603720000,11.126654788025151,41.0,1.0
1327,Aeternity,2018-04-26,536876000,-11.072020141787583,42.0,-1.0
1326,Aeternity,2018-04-27,611516000,13.902651636504517,40.0,2.0
1325,Aeternity,2018-04-28,676692000,10.658102159223962,36.0,4.0
1324,Aeternity,2018-04-29,986204000,45.738977259964656,31.0,5.0
1323,Aeternity,2018-04-30,1169580000,18.59412454218397,24.0,7.0
1078,Aeternity,2018-05-01,1052120000,-10.042921390584654,27.0,-3.0
1077,Aeternity,2018-05-02,1072800000,1.96555525985629,27.0,0.0
1076,Aeternity,2018-05-03,1081910000,0.8491797166293811,27.0,0.0
1075,Aeternity,2018-05-04,1057720000,-2.235860653843665,29.0,-2.0
1074,Aeternity,2018-05-05,1107350000,4.692168059599894,28.0,1.0
1073,Aeternity,2018-05-06,1070130000,-3.3611775861290467,29.0,-1.0
1072,Aeternity,2018-05-07,998208000,-6.720865689215329,30.0,-1.0
1071,Aeternity,2018-05-08,971264000,-2.699237032762711,30.0,0.0
1070,Aeternity,2018-05-09,1060550000,9.192763244596732,27.0,3.0
1069,Aeternity,2018-05-10,1090720000,2.8447503653764556,27.0,0.0
1068,Aeternity,2018-05-11,1022500000,-6.254584127915505,28.0,-1.0
1067,Aeternity,2018-05-12,902655000,-11.720782396088019,27.0,1.0
1066,Aeternity,2018-05-13,907963000,0.5880430507779828,27.0,0.0
863,Aeternity,2018-05-14,924030000,1.7695654999157457,29.0,-2.0
862,Aeternity,2018-05-15,919784000,-0.45950889040399123,27.0,2.0
861,Aeternity,2018-05-16,1019200000,10.80862463360963,26.0,1.0
860,Aeternity,2018-05-17,922253000,-9.512068288854003,27.0,-1.0
859,Aeternity,2018-05-18,881890000,-4.376564782115103,27.0,0.0
858,Aeternity,2018-05-19,887085000,0.5890757350689996,27.0,0.0
857,Aeternity,2018-05-20,898395000,1.2749623767733644,27.0,0.0
856,Aeternity,2018-05-21,934518000,4.020837159601289,27.0,0.0
855,Aeternity,2018-05-22,893631000,-4.375196625426155,27.0,0.0
854,Aeternity,2018-05-23,831787000,-6.920529838378481,27.0,0.0
853,Aeternity,2018-05-24,701930000,-15.611809273287513,31.0,-4.0
660,Aeternity,2018-05-25,766200000,9.156183665037824,28.0,3.0
659,Aeternity,2018-05-26,741148000,-3.269642391020621,28.0,0.0
658,Aeternity,2018-05-27,743923000,0.3744191443544339,28.0,0.0
657,Aeternity,2018-05-28,745356000,0.19262746278848752,28.0,0.0
656,Aeternity,2018-05-29,693618000,-6.941381031346094,27.0,1.0
655,Aeternity,2018-05-30,740699000,6.787741955946933,27.0,0.0
654,Aeternity,2018-05-31,727219000,-1.8199025515087774,27.0,0.0
653,Aeternity,2018-06-01,736390000,1.2611056641809413,28.0,-1.0
652,Aeternity,2018-06-02,730163000,-0.8456117003218404,28.0,0.0
651,Aeternity,2018-06-03,845080000,15.738540572447521,27.0,1.0
650,Aeternity,2018-06-04,820515000,-2.9068253893122544,27.0,0.0
510,Aeternity,2018-06-05,761289000,-7.218149576790187,27.0,0.0
509,Aeternity,2018-06-06,793416000,4.2200793653921185,27.0,0.0
508,Aeternity,2018-06-07,839943000,5.864136846244593,27.0,0.0
507,Aeternity,2018-06-08,863652000,2.8226915397830563,27.0,0.0
506,Aeternity,2018-06-09,825447000,-4.423656750635672,27.0,0.0
505,Aeternity,2018-06-10,806229000,-2.328193088108625,27.0,0.0
504,Aeternity,2018-06-11,681694000,-15.446603880535184,27.0,0.0
503,Aeternity,2018-06-12,702920000,3.1137137777360513,27.0,0.0
502,Aeternity,2018-06-13,629479000,-10.44798839128208,27.0,0.0
501,Aeternity,2018-06-14,589598000,-6.335556865280653,28.0,-1.0
364,Aeternity,2018-06-15,631967000,7.186082720769066,28.0,0.0
363,Aeternity,2018-06-16,605868000,-4.129804246107787,28.0,0.0
362,Aeternity,2018-06-17,608360000,0.41131071454508245,28.0,0.0
361,Aeternity,2018-06-18,599374000,-1.4770859359589716,28.0,0.0
360,Aeternity,2018-06-19,619689000,3.3893695755905324,28.0,0.0
359,Aeternity,2018-06-20,611253000,-1.3613280209911747,28.0,0.0
358,Aeternity,2018-06-21,601435000,-1.6062088856823606,28.0,0.0
357,Aeternity,2018-06-22,584496000,-2.8164307032347633,28.0,0.0
356,Aeternity,2018-06-23,479195000,-18.01569215187101,28.0,0.0
355,Aeternity,2018-06-24,450092000,-6.073310447730047,28.0,0.0
258,Aeternity,2018-06-25,420869000,-6.492672609155462,28.0,0.0
257,Aeternity,2018-06-26,453168000,7.674359480028227,28.0,0.0
256,Aeternity,2018-06-27,424135000,-6.40667478727536,28.0,0.0
255,Aeternity,2018-06-28,433945000,2.3129428130194394,28.0,0.0
254,Aeternity,2018-06-29,394452000,-9.100922928020832,29.0,-1.0
253,Aeternity,2018-06-30,427427000,8.359699025483454,28.0,1.0
252,Aeternity,2018-07-01,461928000,8.071787697080438,28.0,0.0
204,Aeternity,2018-07-02,451950000,-2.160076895100535,29.0,-1.0
203,Aeternity,2018-07-03,495243000,9.579156986392299,30.0,-1.0
202,Aeternity,2018-07-04,480311000,-3.0150855236722176,30.0,0.0
201,Aeternity,2018-07-05,567027000,18.054135757873542,28.0,2.0
200,Aeternity,2018-07-06,503683000,-11.171249340860312,30.0,-2.0
199,Aeternity,2018-07-07,502534000,-0.2281196705070451,31.0,-1.0
198,Aeternity,2018-07-08,508187000,1.1248990118081563,30.0,1.0
197,Aeternity,2018-07-09,494309000,-2.730884497242157,31.0,-1.0
196,Aeternity,2018-07-10,466351000,-5.655976322502726,32.0,-1.0
195,Aeternity,2018-07-11,413581000,-11.315511277985895,32.0,0.0
194,Aeternity,2018-07-12,408571000,-1.2113709285484584,33.0,-1.0
193,Aeternity,2018-07-13,390260000,-4.481717987816071,33.0,0.0
192,Aeternity,2018-07-14,395697000,1.3931737815815097,32.0,1.0
133,Aeternity,2018-07-15,395566000,-0.03310613929344928,32.0,0.0
26764,Aion,2017-12-08,90208400,,65.0,
26763,Aion,2017-12-09,95338300,5.686720970552631,65.0,0.0
26762,Aion,2017-12-10,99330200,4.187089553726047,64.0,1.0
26761,Aion,2017-12-11,91896400,-7.483927345359216,64.0,0.0
26760,Aion,2017-12-12,124073000,35.01399401935223,62.0,2.0
26759,Aion,2017-12-13,185106000,49.191201953688555,53.0,9.0
26758,Aion,2017-12-14,213785000,15.493284928635484,51.0,2.0
26757,Aion,2017-12-15,107640000,-49.65034965034965,66.0,-15.0
26693,Aion,2017-12-16,132377000,22.981233742103306,64.0,2.0
26692,Aion,2017-12-17,112024000,-15.375027383911103,65.0,-1.0
26691,Aion,2017-12-18,108125000,-3.4805041776762122,67.0,-2.0
26690,Aion,2017-12-19,155514000,43.827976878612716,65.0,2.0
26689,Aion,2017-12-20,157338000,1.172884756356341,66.0,-1.0
26688,Aion,2017-12-21,168255000,6.938565381535293,66.0,0.0
26687,Aion,2017-12-22,259191000,54.04653650708746,60.0,6.0
26686,Aion,2017-12-23,206039000,-20.506884884120204,60.0,0.0
26685,Aion,2017-12-24,249811000,21.244521668227858,61.0,-1.0
26684,Aion,2017-12-25,234001000,-6.328784561128213,61.0,0.0
26683,Aion,2017-12-26,344095000,47.04851688667997,54.0,7.0
26682,Aion,2017-12-27,339787000,-1.2519798311512809,53.0,1.0
26681,Aion,2017-12-28,333590000,-1.8237896093729304,56.0,-3.0
26680,Aion,2017-12-29,298814000,-10.424772924847867,61.0,-5.0
26623,Aion,2017-12-30,289156000,-3.232110945270302,61.0,0.0
26622,Aion,2017-12-31,311117000,7.594862288868293,55.0,6.0
26621,Aion,2018-01-01,321171000,3.2315816879180503,60.0,-5.0
26620,Aion,2018-01-02,333341000,3.7892586815123406,58.0,2.0
26619,Aion,2018-01-03,528988000,58.69275006674847,50.0,8.0
26618,Aion,2018-01-04,505040000,-4.527134831035864,53.0,-3.0
26617,Aion,2018-01-05,515977000,2.165571043877713,53.0,0.0
26616,Aion,2018-01-06,470099000,-8.89148159704793,59.0,-6.0
26560,Aion,2018-01-07,534661000,13.733702900878326,59.0,0.0
26559,Aion,2018-01-08,609389000,13.976706735669891,59.0,0.0
26558,Aion,2018-01-09,548042000,-10.066968717846892,60.0,-1.0
26557,Aion,2018-01-10,648052000,18.248601384565415,54.0,6.0
26556,Aion,2018-01-11,567765000,-12.388974958799603,59.0,-5.0
26555,Aion,2018-01-12,489645000,-13.75921375921376,63.0,-4.0
26554,Aion,2018-01-13,490982000,0.2730549683954702,64.0,-1.0
26553,Aion,2018-01-14,491230000,0.050511016697149795,66.0,-2.0
26493,Aion,2018-01-15,600868000,22.31907660362763,55.0,11.0
26492,Aion,2018-01-16,524081000,-12.77934587962747,56.0,-1.0
26491,Aion,2018-01-17,375938000,-28.267195338125212,59.0,-3.0
26490,Aion,2018-01-18,392688000,4.455521921167852,60.0,-1.0
26489,Aion,2018-01-19,378835000,-3.527737032962556,63.0,-3.0
26488,Aion,2018-01-20,395008000,4.2691409188696925,65.0,-2.0
26487,Aion,2018-01-21,517208000,30.93608230719378,59.0,6.0
26486,Aion,2018-01-22,438763000,-15.167012111181574,60.0,-1.0
26439,Aion,2018-01-23,378749000,-13.677999284351689,61.0,-1.0
26438,Aion,2018-01-24,365291000,-3.5532767083213423,64.0,-3.0
26437,Aion,2018-01-25,392852000,7.544943620291768,65.0,-1.0
26436,Aion,2018-01-26,372697000,-5.130430798366815,68.0,-3.0
26435,Aion,2018-01-27,364656000,-2.1575166958682255,69.0,-1.0
26434,Aion,2018-01-28,463534000,27.115418366899213,60.0,9.0
26433,Aion,2018-01-29,438670000,-5.364007818196724,64.0,-4.0
26432,Aion,2018-01-30,405467000,-7.569015433013426,65.0,-1.0
26431,Aion,2018-01-31,340158000,-16.107106127009104,64.0,1.0
26430,Aion,2018-02-01,342034000,0.5515084166769559,65.0,-1.0
26429,Aion,2018-02-02,290409000,-15.093528713519708,67.0,-2.0
26380,Aion,2018-02-03,264424000,-8.947725449280153,67.0,0.0
26379,Aion,2018-02-04,284828000,7.716394880948779,67.0,0.0
26378,Aion,2018-02-05,242193000,-14.968682854213771,67.0,0.0
26377,Aion,2018-02-06,180683000,-25.397100659391477,69.0,-2.0
26320,Aion,2018-02-07,222806000,23.313206001671436,69.0,0.0
26319,Aion,2018-02-08,203111000,-8.83952855847688,70.0,-1.0
26318,Aion,2018-02-09,224534000,10.547434653957687,70.0,0.0
26317,Aion,2018-02-10,240474000,7.09914756785164,71.0,-1.0
26316,Aion,2018-02-11,222616000,-7.426166654191306,72.0,-1.0
26315,Aion,2018-02-12,225314000,1.2119524203112086,70.0,2.0
26314,Aion,2018-02-13,281419000,24.900805098662314,66.0,4.0
26233,Aion,2018-02-14,249323000,-11.405057938518722,69.0,-3.0
26232,Aion,2018-02-15,263764000,5.792084966088167,70.0,-1.0
26231,Aion,2018-02-16,270937000,2.7194765017212355,71.0,-1.0
26230,Aion,2018-02-17,301295000,11.204818832422298,67.0,4.0
26229,Aion,2018-02-18,350200000,16.23160025888249,64.0,3.0
26228,Aion,2018-02-19,301199000,-13.992290119931466,67.0,-3.0
26227,Aion,2018-02-20,342195000,13.61093496326349,65.0,2.0
26226,Aion,2018-02-21,293664000,-14.182264498312366,66.0,-1.0
26225,Aion,2018-02-22,261754000,-10.866159965130215,68.0,-2.0
26224,Aion,2018-02-23,271547000,3.741299082344492,66.0,2.0
26223,Aion,2018-02-24,269557000,-0.7328381458826648,67.0,-1.0
26222,Aion,2018-02-25,280984000,4.239177613640158,62.0,5.0
26221,Aion,2018-02-26,312358000,11.165760327990206,57.0,5.0
26220,Aion,2018-02-27,293608000,-6.002727639439361,64.0,-7.0
26219,Aion,2018-02-28,292022000,-0.5401760170022615,65.0,-1.0
26163,Aion,2018-03-01,266493000,-8.742149564073939,65.0,0.0
26162,Aion,2018-03-02,296742000,11.350767187130618,62.0,3.0
26161,Aion,2018-03-03,312362000,5.263831880893166,61.0,1.0
26160,Aion,2018-03-04,302825000,-3.053188287947958,62.0,-1.0
26159,Aion,2018-03-05,303635000,0.26748121852555107,62.0,0.0
26158,Aion,2018-03-06,308929000,1.7435407644046306,60.0,2.0
26157,Aion,2018-03-07,279524000,-9.518368298217391,60.0,0.0
26156,Aion,2018-03-08,252592000,-9.634950845007943,59.0,1.0
26078,Aion,2018-03-09,238294000,-5.660511813517451,61.0,-2.0
26077,Aion,2018-03-10,235578000,-1.13976852123847,61.0,0.0
26076,Aion,2018-03-11,222257000,-5.654602721816128,60.0,1.0
26075,Aion,2018-03-12,237274000,6.756592593259154,61.0,-1.0
